chunk_id,document_id,series_id,chunk_index,section,text,department,category,subcategory,document_type,country,classification,allowed_roles,allowed_departments,version,status,owner_team,source_system,updated_at,content_hash
ENG-000009-C02,ENG-000009,ENG-TESTING-00007,2,Scope,"Unit Testing — Singapore
Scope
It applies to employees, contractors, and managed service teams where the stated scope is relevant. This version applies to Singapore.",Software Engineering,Testing,unit testing,design_note,SG,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ACTIVE,Data Platform,confluence,2025-11-11,0daaabb704bd
ENG-000009-C03,ENG-000009,ENG-TESTING-00007,3,Requirements,"Unit Testing — Singapore
Requirements
- Unit Testing must follow the current approved policy and ownership model. - Operational evidence for unit testing should be retained according to the applicable retention schedule. - Exceptions involving unit testing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with unit testing.",Software Engineering,Testing,unit testing,design_note,SG,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ACTIVE,Data Platform,confluence,2025-11-11,4b0f99efaf44
ENG-000009-C04,ENG-000009,ENG-TESTING-00007,4,Controls,"Unit Testing — Singapore
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Testing,unit testing,design_note,SG,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ACTIVE,Data Platform,confluence,2025-11-11,edac81695acc
ENG-000009-C05,ENG-000009,ENG-TESTING-00007,5,Procedure,"Unit Testing — Singapore
Procedure
1. Confirm that the request concerns unit testing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Data Platform.",Software Engineering,Testing,unit testing,design_note,SG,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ACTIVE,Data Platform,confluence,2025-11-11,5da929bd57c8
ENG-000009-C06,ENG-000009,ENG-TESTING-00007,6,Validation,"Unit Testing — Singapore
Validation
Verify the current document version before acting.",Software Engineering,Testing,unit testing,design_note,SG,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ACTIVE,Data Platform,confluence,2025-11-11,bc71a44fff87
ENG-000009-C07,ENG-000009,ENG-TESTING-00007,7,Version,"Unit Testing — Singapore
Version
Version 1.1. Status: ACTIVE.",Software Engineering,Testing,unit testing,design_note,SG,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.1,ACTIVE,Data Platform,confluence,2025-11-11,e62fceee8b49
ENG-000010-C00,ENG-000010,ENG-APIS-00008,0,Error Envelopes — Australia,"Error Envelopes — Australia
Error Envelopes — Australia
# Error Envelopes — Australia",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,3c2f36244eb4
ENG-000010-C01,ENG-000010,ENG-APIS-00008,1,Purpose,"Error Envelopes — Australia
Purpose
This document defines the approved operating model for error envelopes within Northstar Digital Services.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,4a7f200dbcac
ENG-000010-C02,ENG-000010,ENG-APIS-00008,2,Scope,"Error Envelopes — Australia
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version applies to Australia.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,1c4441f1afe6
ENG-000010-C03,ENG-000010,ENG-APIS-00008,3,Requirements,"Error Envelopes — Australia
Requirements
- Error Envelopes must follow the current approved policy and ownership model. - Operational evidence for error envelopes should be retained according to the applicable retention schedule. - Exceptions involving error envelopes require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with error envelopes.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,daf3612cddc8
ENG-000010-C04,ENG-000010,ENG-APIS-00008,4,Controls,"Error Envelopes — Australia
Controls
Requests requiring elevated access must be approved by the designated owner and recorded in the enterprise service system.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,6b00f323faa3
ENG-000010-C05,ENG-000010,ENG-APIS-00008,5,Procedure,"Error Envelopes — Australia
Procedure
1. Confirm that the request concerns error envelopes.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Frontend Platform.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,2b9e918f6bd9
ENG-000010-C06,ENG-000010,ENG-APIS-00008,6,Validation,"Error Envelopes — Australia
Validation
Do not bypass required controls simply to shorten resolution time.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,9b7ce0dc0532
ENG-000010-C07,ENG-000010,ENG-APIS-00008,7,Version,"Error Envelopes — Australia
Version
Version 1.3. Status: ACTIVE.",Software Engineering,APIs,error envelopes,technical_standard,AU,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.3,ACTIVE,Frontend Platform,servicenow,2025-02-26,2ac7be8a8a20
ENG-000011-C00,ENG-000011,ENG-DATABASE-00009,0,Indexing — Global v1.2,"Indexing — Global v1.2
Indexing — Global v1.2
# Indexing — Global v1.2",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,63ddd5ad1077
ENG-000011-C01,ENG-000011,ENG-DATABASE-00009,1,Purpose,"Indexing — Global v1.2
Purpose
Teams must apply this guidance when working with indexing in production or employee-facing environments.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,c876adcb8a87
ENG-000011-C02,ENG-000011,ENG-DATABASE-00009,2,Scope,"Indexing — Global v1.2
Scope
It applies to employees, contractors, and managed service teams where the stated scope is relevant. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,470c88ec5ba5
ENG-000011-C03,ENG-000011,ENG-DATABASE-00009,3,Requirements,"Indexing — Global v1.2
Requirements
- Indexing must follow the current approved policy and ownership model. - Operational evidence for indexing should be retained according to the applicable retention schedule. - Exceptions involving indexing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with indexing.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,4a6e9d4b4beb
ENG-000011-C04,ENG-000011,ENG-DATABASE-00009,4,Controls,"Indexing — Global v1.2
Controls
Sensitive information must follow the organisation's classification and least-privilege requirements.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,beee1682b636
ENG-000011-C05,ENG-000011,ENG-DATABASE-00009,5,Procedure,"Indexing — Global v1.2
Procedure
1. Confirm that the request concerns indexing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Backend Platform.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,0b03476afae0
ENG-000011-C06,ENG-000011,ENG-DATABASE-00009,6,Validation,"Indexing — Global v1.2
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,4fbb9bfe1127
ENG-000011-C07,ENG-000011,ENG-DATABASE-00009,7,Version,"Indexing — Global v1.2
Version
Version 1.2. Status: ARCHIVED. This document is archived and retained only for historical reference.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ARCHIVED,Backend Platform,servicenow,2026-08-23,471cf69512bb
ENG-000012-C00,ENG-000012,ENG-DATABASE-00009,0,Indexing — Global v2.2,"Indexing — Global v2.2
Indexing — Global v2.2
# Indexing — Global v2.2",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,1a8b0b2bf40e
ENG-000012-C01,ENG-000012,ENG-DATABASE-00009,1,Purpose,"Indexing — Global v2.2
Purpose
This document defines the approved operating model for indexing within Northstar Digital Services.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,6b861220f850
ENG-000012-C02,ENG-000012,ENG-DATABASE-00009,2,Scope,"Indexing — Global v2.2
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,9d157c8b0464
ENG-000012-C03,ENG-000012,ENG-DATABASE-00009,3,Requirements,"Indexing — Global v2.2
Requirements
- Indexing must follow the current approved policy and ownership model. - Operational evidence for indexing should be retained according to the applicable retention schedule. - Exceptions involving indexing require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with indexing.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,675e5e04cdde
ENG-000012-C04,ENG-000012,ENG-DATABASE-00009,4,Controls,"Indexing — Global v2.2
Controls
Changes affecting production require peer review, traceable evidence, and rollback instructions.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,15445cd6f729
ENG-000012-C05,ENG-000012,ENG-DATABASE-00009,5,Procedure,"Indexing — Global v2.2
Procedure
1. Confirm that the request concerns indexing.
2. Verify the relevant owner, country, environment, and current version.
3. Follow the approved workflow and capture evidence.
4. Escalate unresolved or exceptional cases to Backend Platform.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,78416b54d76e
ENG-000012-C06,ENG-000012,ENG-DATABASE-00009,6,Validation,"Indexing — Global v2.2
Validation
If the procedure does not resolve the issue, escalate to the listed owner team with timestamps, identifiers, and evidence.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,78888da2335a
ENG-000012-C07,ENG-000012,ENG-DATABASE-00009,7,Version,"Indexing — Global v2.2
Version
Version 2.2. Status: ACTIVE.",Software Engineering,Databases,indexing,technical_standard,GLOBAL,INTERNAL,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],2.2,ACTIVE,Backend Platform,confluence,2026-09-23,9b25c425c07a
ENG-000013-C00,ENG-000013,ENG-ARCHITEC-00010,0,Adr Process — Global,"Adr Process — Global
Adr Process — Global
# Adr Process — Global",Software Engineering,Architecture,ADR process,architecture_decision_record,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-07-12,6341608876b9
ENG-000013-C01,ENG-000013,ENG-ARCHITEC-00010,1,Purpose,"Adr Process — Global
Purpose
Teams must apply this guidance when working with ADR process in production or employee-facing environments.",Software Engineering,Architecture,ADR process,architecture_decision_record,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-07-12,c0aa76f61819
ENG-000013-C02,ENG-000013,ENG-ARCHITEC-00010,2,Scope,"Adr Process — Global
Scope
Archived versions remain available for audit purposes but must not be used for new decisions. This version is the global baseline; country-specific documents may impose additional requirements.",Software Engineering,Architecture,ADR process,architecture_decision_record,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-07-12,0a8adf0cee52
ENG-000013-C03,ENG-000013,ENG-ARCHITEC-00010,3,Requirements,"Adr Process — Global
Requirements
- Adr Process must follow the current approved policy and ownership model. - Operational evidence for ADR process should be retained according to the applicable retention schedule. - Exceptions involving ADR process require documented approval from the responsible owner. - Teams should use standard tooling and published procedures when working with ADR process.",Software Engineering,Architecture,ADR process,architecture_decision_record,GLOBAL,EMPLOYEE,"[""employee"", ""engineer"", ""tech_lead"", ""architect""]",[],1.2,ACTIVE,Data Platform,google_drive,2023-07-12,9a2cacfe9071
